10.97.8.89 | SUCCESS | rc=0 >>
    id     | sid  |  hid   | day | score | maxscore | lsn | fightn | winn | losen |         name          
   1134462 | 4236 | 620139 |   7 |  5418 |     5418 |   0 |      0 |    2 |     8 | [s4257]TeamGeneration
     53082 | 2198 | 620139 |   7 |  5402 |     5402 |   0 |      0 |    2 |     6 | 兄弟齐心
 293620012 |   12 | 620139 |   7 |  5400 |     5430 |   0 |     11 |    2 |    19 | 兄弟齐心
 428791169 |  694 | 620139 |   7 |  5391 |     5391 |   1 |      0 |    3 |     1 | [s1122]Phoenix7
   3015233 | 4804 | 620139 |   7 |  5370 |     5406 |   0 |      0 |    1 |    24 | [s5162]CluBros
     86482 | 3659 | 620139 |   7 |  5360 |     5380 |   0 |      0 |    2 |    17 | 兄弟齐心
 348740505 |  505 | 620139 |   7 |  5360 |     5390 |   0 |      5 |    2 |    48 | 兄弟齐心
     43925 | 3659 | 620139 |   7 |  5358 |     5358 |   1 |      8 |    2 |     7 | [s3668]aevn
 164411961 |    9 | 620139 |   7 |  5336 |     5336 |   3 |      0 |    3 |     0 | [s1948]BigBang
   1077936 | 2830 | 620139 |   7 |  5325 |     5365 |   0 |      0 |    2 |     6 | [s7793]Razvratniki
   1122114 |  694 | 620139 |   7 |  5321 |     5357 |   0 |     12 |    2 |    11 | [s1512]EmperorFighter
 177563659 | 3659 | 620139 |   7 |  5316 |     5316 |   0 |      0 |    2 |     7 | 兄弟齐心
    662306 |  505 | 620139 |   7 |  5315 |     5315 |   3 |      0 |    3 |     0 | [s2259]jaja5555
     72932 | 2830 | 620139 |   7 |  5312 |     5312 |   1 |      0 |    2 |     9 | [s2892]XtremE
  71434804 | 4804 | 620139 |   7 |  5310 |     5330 |   0 |      0 |    1 |    19 | 兄弟齐心
   1392710 |  505 | 620139 |   7 |  5300 |     5319 |   0 |      0 |    2 |     3 | [s2702]FURIOUSONE
    165262 | 4804 | 620139 |   7 |  5289 |     5311 |   0 |      8 |    2 |     6 | [s5122]sparta
   3076632 | 6632 | 620139 |   7 |  5273 |     5273 |   0 |      0 |    2 |     2 | 兄弟齐心
    643924 | 3428 | 620139 |   7 |  5262 |     5280 |   0 |      0 |    2 |     4 | [s3869]Daicongtu
 172183428 | 3428 | 620139 |   7 |  5260 |     5280 |   0 |      5 |    2 |    42 | 兄弟齐心
  86040533 |    9 | 620139 |   7 |  5260 |     5260 |   1 |      0 |    2 |     3 | 兄弟齐心
     40480 |   12 | 620139 |   7 |  5229 |     5229 |   2 |      0 |    2 |     0 | [s437]UniQue
     62306 |  505 | 620139 |   7 |  5194 |     5194 |   1 |      0 |    2 |     1 | [s2259]Nameless
  71124804 | 4804 | 620139 |   7 |  5190 |     5190 |   0 |      0 |    0 |    20 | 兄弟齐心
 242790023 |   12 | 620139 |   7 |  5187 |     5187 |   2 |      0 |    2 |     1 | 兄弟齐心
     10304 |   12 | 620139 |   7 |  5178 |     5178 |   0 |      0 |    1 |     3 | [s299]DevilMayCry
 145854588 | 4588 | 620139 |   7 |  5170 |     5210 |   0 |      3 |    2 |    19 | 兄弟齐心
     45117 | 4804 | 620139 |   7 |  5160 |     5160 |   0 |      0 |    1 |     4 | [s4946]SAMPAK
   2734933 | 4588 | 620139 |   7 |  5160 |     5160 |   0 |      0 |    1 |    10 | [s4908]highFive
    851405 |    9 | 620139 |   7 |  5132 |     5145 |   0 |      0 |    1 |     5 | 兄弟齐心
     91094 |    9 | 620139 |   7 |  5132 |     5132 |   1 |      0 |    1 |     0 | [s490]BadAttitude
  71114804 | 4804 | 620139 |   7 |  5120 |     5160 |   0 |      0 |    0 |    19 | 兄弟齐心
 174673993 | 3659 | 620139 |   7 |  5120 |     5120 |   0 |      0 |    0 |    24 | 兄弟齐心
  71544804 | 4804 | 620139 |   7 |  5120 |     5160 |   0 |      0 |    0 |    19 | 兄弟齐心
   5345552 |  694 | 620139 |   7 |  5112 |     5112 |   1 |      0 |    1 |     0 | [s5398]Magic
     11445 |  505 | 620139 |   7 |  5112 |     5112 |   1 |      0 |    1 |     0 | [s1371]MonStaRs
     60460 |    9 | 620139 |   7 |  5110 |     5110 |   1 |      0 |    1 |     0 | [s450]DevilNeverCry
    370893 |  505 | 620139 |   7 |  5106 |     5106 |   1 |      0 |    1 |     0 | [s813]SOAPERS
     32447 | 2198 | 620139 |   7 |  5103 |     5103 |   1 |      0 |    1 |     0 | [s2366]HolyDragon
  71554804 | 4804 | 620139 |   7 |  5100 |     5100 |   1 |      0 |    1 |     0 | 兄弟齐心
   2785233 | 4804 | 620139 |   7 |  5100 |     5100 |   0 |      0 |    0 |    10 | 兄弟齐心
   2496254 | 3659 | 620139 |   7 |  5100 |     5100 |   0 |      0 |    0 |    10 | [s6161]Thailand69
   2815233 | 4804 | 620139 |   7 |  5100 |     5100 |   0 |      0 |    0 |    10 | 兄弟齐心
  71064804 | 4804 | 620139 |   7 |  5100 |     5100 |   1 |      0 |    1 |     0 | 兄弟齐心
    564719 |   12 | 620139 |   7 |  5100 |     5100 |   1 |      0 |    1 |     0 | [s4566]aTEAM
 176563659 | 3659 | 620139 |   7 |  5100 |     5100 |   0 |      0 |    0 |    10 | 兄弟齐心
  71564804 | 4804 | 620139 |   7 |  5100 |     5100 |   1 |      0 |    1 |     0 | 兄弟齐心
    373419 | 2830 | 620139 |   7 |  5100 |     5100 |   1 |      0 |    1 |     0 | [s3420]Thai69
     13707 | 3428 | 620139 |   7 |  5100 |     5100 |   1 |      0 |    1 |     0 | 兄弟齐心
 238732198 | 2198 | 620139 |   7 |  5100 |     5100 |   1 |      0 |    1 |     0 | 兄弟齐心
   2246256 | 3659 | 620139 |   7 |  5100 |     5120 |   0 |      0 |    0 |    20 | 兄弟齐心
 176573659 | 3659 | 620139 |   7 |  5100 |     5100 |   0 |      0 |    0 |    10 | 兄弟齐心
 250912830 | 2830 | 620139 |   7 |  5100 |     5100 |   1 |      0 |    1 |     0 | 兄弟齐心
    635229 | 4804 | 620139 |   7 |  5094 |     5094 |   1 |      0 |    1 |     1 | 兄弟齐心
 289580231 |   12 | 620139 |   7 |  5092 |     5111 |   0 |      0 |    1 |     1 | [s226]Lordships
 141663428 | 3428 | 620139 |   7 |  5090 |     5140 |   0 |      0 |    1 |    42 | 兄弟齐心
    212936 | 2830 | 620139 |   7 |  5087 |     5111 |   0 |      0 |    1 |     2 | [s2894]NIGHTMARE
 293130012 |   12 | 620139 |   7 |  5086 |     5108 |   0 |      0 |    1 |     1 | 兄弟齐心
   1671579 |  505 | 620139 |   7 |  5082 |     5106 |   0 |      0 |    1 |     1 | 兄弟齐心
   2162834 | 2198 | 620139 |   7 |  5080 |     5100 |   0 |      0 |    1 |     1 | [s2778]joker
    175450 | 4588 | 620139 |   7 |  5073 |     5111 |   0 |      0 |    1 |     2 | [s5308]champion
    695175 | 4804 | 620139 |   7 |  5070 |     5070 |   1 |      0 |    1 |     1 | [s5040]No1LeftBehind
     15994 |  694 | 620139 |   7 |  5070 |     5170 |   0 |      0 |    1 |    14 | [s5859]RANGERS
   5375552 |  694 | 620139 |   7 |  5060 |     5100 |   0 |      0 |    1 |     2 | 兄弟齐心
 354900009 |    9 | 620139 |   7 |  5060 |     5068 |   0 |      0 |    0 |     5 | 兄弟齐心
   1171405 |    9 | 620139 |   7 |  5050 |     5050 |   0 |      0 |    0 |     7 | 兄弟齐心
 194053427 | 3427 | 620139 |   7 |  5040 |     5060 |   0 |      0 |    0 |    11 | [s7664]Nothing
 145844588 | 4588 | 620139 |   7 |  5030 |     5070 |   0 |      0 |    0 |    16 | 兄弟齐心
     76840 | 6632 | 620139 |   7 |  5026 |     5026 |   0 |      0 |    0 |     4 | [s6706]GrimReaper
   2965789 |  694 | 620139 |   7 |  5020 |     5020 |   0 |      0 |    0 |     4 | 兄弟齐心
 176513659 | 3659 | 620139 |   7 |  5020 |     5020 |   0 |      0 |    0 |     4 | 兄弟齐心
   2915233 | 4804 | 620139 |   7 |  5020 |     5060 |   0 |      0 |    0 |     9 | 兄弟齐心
   4996756 | 6632 | 620139 |   7 |  5020 |     5020 |   0 |      0 |    0 |     4 | 兄弟齐心
   4986756 | 6632 | 620139 |   7 |  5020 |     5020 |   0 |      0 |    0 |     4 | 兄弟齐心
   1846693 | 6632 | 620139 |   7 |  5016 |     5016 |   0 |      4 |    0 |     4 | 兄弟齐心
 521311169 |  694 | 620139 |   7 |  5010 |     5010 |   0 |      0 |    0 |     4 | [s1646]jen
   2236810 | 6632 | 620139 |   7 |  5002 |     5048 |   0 |      0 |    0 |     6 | 兄弟齐心
 523110694 |  694 | 620139 |   7 |  5000 |     5020 |   0 |      0 |    0 |     5 | 兄弟齐心
    111892 |  694 | 620139 |   7 |  4992 |     5000 |   0 |      0 |    0 |     1 | [s1853]Pheonix
    362407 | 2198 | 620139 |   7 |  4992 |     5000 |   0 |      0 |    0 |     1 | [s2401]LEGION
    598054 |  694 | 620139 |   7 |  4990 |     5016 |   0 |      5 |    0 |     5 | [s7902]Game﷽Kontol
 187372715 | 2198 | 620139 |   7 |  4989 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 370962198 | 2198 | 620139 |   7 |  4989 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
   1372445 | 2198 | 620139 |   7 |  4988 |     5000 |   0 |      0 |    0 |     1 | [s2394]OnePiece
 273620603 |  505 | 620139 |   7 |  4987 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
     43673 | 3428 | 620139 |   7 |  4987 |     5000 |   0 |      0 |    0 |     1 | [s3601]tambulon
    260152 |   12 | 620139 |   7 |  4987 |     5000 |   0 |      0 |    0 |     1 | [s148]JusticeLeague
     90163 |    9 | 620139 |   7 |  4987 |     5000 |   0 |      0 |    0 |     1 | [s204]Furiousteam
 196282587 | 2198 | 620139 |   7 |  4986 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 161553417 | 3428 | 620139 |   7 |  4985 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 172634238 |   12 | 620139 |   7 |  4984 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
    150515 |    9 | 620139 |   7 |  4984 |     5000 |   0 |      0 |    0 |     2 | [s501]Harmony
    384231 | 3659 | 620139 |   7 |  4982 |     5000 |   0 |      0 |    0 |     1 | [s4182]ExTreme
 171193428 | 3428 | 620139 |   7 |  4982 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 292920012 |   12 | 620139 |   7 |  4982 |     5000 |   0 |      0 |    0 |     1 | [s20]MOFOMOB
 217522830 | 2830 | 620139 |   7 |  4982 |     5000 |   0 |      0 |    0 |     1 | [s3447]WhatEveR
 523530694 |  694 | 620139 |   7 |  4982 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
   3205233 | 4804 | 620139 |   7 |  4981 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 370972198 | 2198 | 620139 |   7 |  4981 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 251102830 | 2830 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 238332198 | 2198 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 312140106 |    9 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 176473659 | 3659 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
  15920009 |    9 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 251382830 | 2830 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 176953659 | 3659 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 520331169 |  694 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 176493659 | 3659 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 177283659 | 3659 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
     13545 | 3428 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | [s3552]TeamNo1
 177023659 | 3659 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
    103964 | 3659 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | [s3965]ANTIMATTER
 176423659 | 3659 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 523690694 |  694 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
    174527 |   12 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | [s4305]SYNERGY
   1604632 | 4588 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | [s4449]ONCEBLINK
 176973659 | 3659 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 176483659 | 3659 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 176943659 | 3659 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 177063659 | 3659 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 176993659 | 3659 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 171173428 | 3428 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 522281169 |  694 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 177273659 | 3659 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
  71104804 | 4804 | 620139 |   7 |  4980 |     5080 |   0 |      0 |    0 |    21 | 兄弟齐心
     10924 |  505 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | [s841]MR
 176503659 | 3659 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 176963659 | 3659 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 177013659 | 3659 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
    802936 | 2830 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | [s2894]NightMare
 176533659 | 3659 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
  91223666 | 3428 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | [s3798]Dragonslayer
 175993993 | 3659 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 158522158 |  505 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 176983659 | 3659 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 116942212 |  694 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | [s2250]friendship
 177033659 | 3659 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 520481169 |  694 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 177003659 | 3659 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 176523659 | 3659 | 620139 |   7 |  4980 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 311360106 |    9 | 620139 |   7 |  4980 |     5050 |   0 |      0 |    0 |    13 | 兄弟齐心
    152544 | 2198 | 620139 |   7 |  4977 |     5000 |   0 |      0 |    0 |     1 | [s2526]EndlessWaltz
  71484804 | 4804 | 620139 |   7 |  4977 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 147664236 | 4236 | 620139 |   7 |  4976 |     5000 |   0 |      0 |    0 |     3 | [s4270]Ambar
     81566 | 1164 | 620139 |   7 |  4974 |     5000 |   0 |      0 |    0 |     2 | [s1506]LasNoches
 240181931 |  505 | 620139 |   7 |  4974 |     5000 |   0 |      0 |    0 |     1 | [s1964]WeakCall911
 293010012 |   12 | 620139 |   7 |  4974 |     5000 |   0 |      0 |    0 |     2 | [s279]Fire١Nation
   4136756 | 6632 | 620139 |   7 |  4974 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
    781954 |  694 | 620139 |   7 |  4972 |     5000 |   0 |      0 |    0 |     1 | [s1906]IMMORTALS
    116570 | 3659 | 620139 |   7 |  4972 |     5000 |   0 |      0 |    0 |     2 | [s6396]＊＊＊＊＊
 114593956 | 3659 | 620139 |   7 |  4972 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
    986195 | 3427 | 620139 |   7 |  4971 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 370112198 | 2198 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 251042830 | 2830 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
    125001 | 4588 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 251062830 | 2830 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
    974133 | 3659 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | [s4103]NOFEAR
 251362830 | 2830 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 250512830 | 2830 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 177583659 | 3659 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
  94453342 | 2830 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | [s3555]SILVERSURFER
     28341 | 2198 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 250092830 | 2830 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 176433659 | 3659 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 523520694 |  694 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 251122830 | 2830 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 185880352 |    9 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | [s349]Beyond
 251052830 | 2830 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 217002830 | 2830 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | [s2894]NightMare02
 238882198 | 2198 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 251372830 | 2830 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
   4735099 | 4804 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
  71474804 | 4804 | 620139 |   7 |  4970 |     5000 |   0 |      0 |    0 |     1 | 兄弟齐心
 292300034 |   12 | 620139 |   7 |  4968 |     5000 |   0 |      0 |    0 |     2 | [s437]Wild١Fire
     20517 |    9 | 620139 |   7 |  4966 |     5000 |   0 |      0 |    0 |     3 | [s490]TheBoys
    222656 | 2198 | 620139 |   7 |  4966 |     5000 |   0 |      0 |    0 |     3 | 兄弟齐心
    324803 | 4588 | 620139 |   7 |  4962 |     5000 |   0 |      0 |    0 |     2 | [s4835]PK
 216971164 | 1164 | 620139 |   7 |  4962 |     5000 |   0 |      0 |    0 |     2 | 兄弟齐心
     30515 |    9 | 620139 |   7 |  4960 |     5000 |   0 |      0 |    0 |     2 | [s501]godSlayer
 348260505 |  505 | 620139 |   7 |  4956 |     5000 |   0 |      0 |    0 |     2 | 兄弟齐心
    198342 | 2198 | 620139 |   7 |  4954 |     5000 |   0 |      0 |    0 |    11 | 兄弟齐心
    912668 | 2198 | 620139 |   7 |  4951 |     5000 |   0 |      0 |    0 |     3 | [s2628]Golgbide
    136999 | 6632 | 620139 |   7 |  4943 |     5000 |   0 |      3 |    0 |     3 | [s6862]DeathKnights
  70694804 | 4804 | 620139 |   7 |  4940 |     5000 |   0 |      0 |    0 |     2 | 兄弟齐心
    135010 | 4588 | 620139 |   7 |  4940 |     5120 |   0 |      3 |    1 |    18 | 兄弟齐心
     38254 | 1164 | 620139 |   7 |  4929 |     5000 |   0 |      4 |    0 |     7 | [s8096]WARLORD
   2704933 | 4588 | 620139 |   7 |  4917 |     5032 |   0 |      3 |    0 |     9 | [s4908]I3LinKS
 311920106 |    9 | 620139 |   7 |  4870 |     5000 |   0 |      0 |    0 |    15 | 兄弟齐心
(350 rows)
10.48.8.13 | SUCCESS | rc=0 >>
   id    | sid  |  hid   | day | score | maxscore | lsn | fightn | winn | losen |         name          
---------+------+--------+-----+-------+----------+-----+--------+------+-------+-----------------------
   67558 | 7530 | 620139 |   7 | 34106 |    34106 |  28 |     38 |  182 |     1 | [s7397]NewSchool
  267913 | 7530 | 620139 |   7 | 23735 |    23735 | 115 |     27 |  115 |     0 | [s7800]一与仨义丫与一
   88193 | 8159 | 620139 |   7 | 23195 |    23195 |  14 |     13 |  113 |     2 | [s8042]一与仨义丫与一
  987894 | 7530 | 620139 |   7 | 19837 |    19837 |   3 |     32 |  108 |    53 | [s7741]LeGion
 2787825 | 7530 | 620139 |   7 | 17793 |    17793 |   0 |     20 |   83 |    21 | 兄弟齐心
  557896 | 7530 | 620139 |   7 | 17723 |    17723 |   0 |     24 |   88 |    35 | [s7764]BBVWY
   38360 | 8303 | 620139 |   7 | 17582 |    17582 |   0 |     15 |   82 |    15 | [s8175]WeLLcOme2Hell
   98400 | 8399 | 620139 |   7 | 15519 |    15519 |   2 |     20 |   73 |    21 | 兄弟齐心
   27524 | 7530 | 620139 |   7 | 15431 |    15431 |  12 |     21 |   70 |     9 | [s7367]Sunbeam
   88347 | 8303 | 620139 |   7 | 14978 |    14986 |   0 |     31 |   68 |    41 | [s8193]AssAssIN
  108155 | 8159 | 620139 |   7 | 14907 |    14907 |   4 |     38 |   74 |    28 | [s8009]BOLGA
  167850 | 7530 | 620139 |   7 | 12636 |    12636 |   1 |     15 |   52 |    36 | 兄弟齐心
   68361 | 8303 | 620139 |   7 | 12573 |    12573 |   0 |      0 |   49 |    33 | 兄弟齐心
  228374 | 8303 | 620139 |   7 | 11944 |    11991 |   0 |     42 |   54 |    56 | [s8230]HUSSARY5PL
  107927 | 7530 | 620139 |   7 | 11760 |    11785 |   0 |     24 |   48 |    24 | 兄弟齐心
   57189 | 7096 | 620139 |   7 | 11455 |    11475 |   0 |      8 |   45 |    28 | [s7019]Frost·Wolves
  308066 | 7530 | 620139 |   7 | 11271 |    11292 |   0 |     33 |   46 |    42 | [s7921]Castelvania
  267557 | 7530 | 620139 |   7 | 11064 |    11098 |   0 |     45 |   43 |    24 | [s7405]ALFA
 2707096 | 7096 | 620139 |   7 | 10960 |    11012 |   0 |     34 |   41 |    29 | 兄弟齐心
  118602 | 8602 | 620139 |   7 | 10761 |    10761 |   2 |     10 |   43 |    28 | [s8456]ZAKA
  148066 | 7530 | 620139 |   7 | 10620 |    10650 |   0 |      1 |   39 |    22 | [s7921]MyPreciouSS
 1777530 | 7530 | 620139 |   7 | 10565 |    10565 |   3 |     70 |   45 |    35 | 兄弟齐心
  258155 | 8159 | 620139 |   7 | 10500 |    10520 |   0 |     19 |   38 |    33 | 兄弟齐心
   67593 | 7530 | 620139 |   7 | 10448 |    10448 |   9 |     22 |   44 |    26 | [s7438]hanter
  157195 | 7096 | 620139 |   7 | 10426 |    10426 |   4 |      3 |   38 |    25 | 兄弟齐心
  148399 | 8399 | 620139 |   7 | 10424 |    10444 |   0 |     21 |   38 |    70 | 兄弟齐心
  558159 | 8159 | 620139 |   7 |  9694 |     9753 |   0 |     13 |   33 |    40 | 兄弟齐心
  108153 | 8159 | 620139 |   7 |  9050 |     9050 |   3 |     10 |   27 |    43 | 兄弟齐心
  278191 | 8159 | 620139 |   7 |  8792 |     8856 |   0 |      0 |   24 |    34 | 兄弟齐心
  247561 | 7530 | 620139 |   7 |  8661 |     8731 |   0 |     50 |   29 |    24 | 兄弟齐心
  217928 | 7530 | 620139 |   7 |  8610 |     8610 |   0 |     20 |   30 |    42 | [s7783]DreamTeam
  428321 | 8303 | 620139 |   7 |  8561 |     8605 |   0 |     41 |   27 |    15 | 兄弟齐心
  458399 | 8399 | 620139 |   7 |  8200 |     8215 |   0 |      0 |   24 |    30 | [s8249]Quasar
   48549 | 8549 | 620139 |   7 |  8163 |     8206 |   0 |     23 |   20 |    54 | [s8399]Xyliganbl
  158345 | 8303 | 620139 |   7 |  8019 |     8019 |   0 |     15 |   21 |     9 | [s8193]Calypso
 2187096 | 7096 | 620139 |   7 |  7990 |     7990 |   1 |      0 |   22 |    28 | [s7025]PSIXI
   58620 | 8620 | 620139 |   7 |  7858 |     7880 |   0 |     29 |   19 |    47 | 兄弟齐心
  128156 | 8159 | 620139 |   7 |  7844 |     7866 |   0 |     14 |   20 |    12 | 兄弟齐心
   58638 | 8638 | 620139 |   7 |  7753 |     7787 |   0 |     22 |   18 |    53 | 兄弟齐心
   38639 | 8639 | 620139 |   7 |  7630 |     7646 |   0 |     12 |   18 |    37 | 兄弟齐心
   78637 | 8637 | 620139 |   7 |  7517 |     7595 |   0 |     35 |   19 |    53 | 兄弟齐心
  348602 | 8602 | 620139 |   7 |  7465 |     7545 |   0 |     29 |   19 |    55 | 兄弟齐心
   77627 | 7530 | 620139 |   7 |  7285 |     7325 |   0 |      0 |   16 |    11 | 兄弟齐心
   18452 | 8399 | 620139 |   7 |  7235 |     7235 |   0 |      0 |   16 |    24 | 兄弟齐心
   17919 | 7530 | 620139 |   7 |  7153 |     7153 |   0 |      7 |   15 |     6 | [s7760]Engine
  208303 | 8303 | 620139 |   7 |  7125 |     7145 |   0 |      0 |   14 |     1 | [s8163]Dapoxui
  398190 | 8159 | 620139 |   7 |  7000 |     7000 |   4 |     12 |   15 |    58 | [s8046]UNDERDOGS
  427568 | 7530 | 620139 |   7 |  6985 |     7000 |   3 |     50 |   19 |    54 | 兄弟齐心
   18602 | 8602 | 620139 |   7 |  6940 |     6958 |   0 |      0 |   13 |    17 | [s8456]EDINA
 3597825 | 7530 | 620139 |   7 |  6940 |     6940 |   0 |     20 |   16 |    56 | [s7784]FELLOWSHIP
   48684 | 8684 | 620139 |   7 |  6785 |     6785 |   0 |     10 |    8 |    66 | 兄弟齐心
   78434 | 8303 | 620139 |   7 |  6577 |     6577 |   0 |     10 |   10 |    31 | 兄弟齐心
  357875 | 7530 | 620139 |   7 |  6532 |     6532 |   2 |      2 |   11 |    49 | [s7719]与仨义丫
   88509 | 8493 | 620139 |   7 |  6524 |     6560 |   0 |      0 |   10 |    12 | [s8364]NEMESIS
  297874 | 7530 | 620139 |   7 |  6234 |     6290 |   0 |      0 |    9 |    18 | 兄弟齐心
   28702 | 8702 | 620139 |   7 |  6176 |     6199 |   0 |      0 |    8 |    53 | 兄弟齐心
   37592 | 7530 | 620139 |   7 |  6118 |     6118 |   3 |      0 |    8 |     3 | [s7363]Freedom
   78603 | 8603 | 620139 |   7 |  6041 |     6083 |   0 |      3 |    8 |     8 | 兄弟齐心
  327874 | 7530 | 620139 |   7 |  5915 |     5985 |   0 |      0 |    7 |    15 | 兄弟齐心
   18475 | 8399 | 620139 |   7 |  5767 |     5825 |   0 |      6 |    5 |    22 | 兄弟齐心
   77597 | 7530 | 620139 |   7 |  5595 |     5595 |   0 |      0 |    4 |     8 | 兄弟齐心
   28640 | 8640 | 620139 |   7 |  5589 |     5601 |   0 |      0 |    4 |     4 | 兄弟齐心
